NU_INSCRICAO,FAIXA_ETARIA,SEXO,ESTADO_CIVIL,RACA,NACIONALIDADE,TP_ST_CONCLUSAO,ESCOLA,IN_TREINEIRO,NO_MUNICIPIO_ESC,NO_MUNICIPIO_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,COMP1,COMP2,COMP3,COMP4,COMP5,NOTA_REDACAO,INTERNET
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,521.8,558.9,519.9,531.9,ingles,1.0,100.0,180.0,120.0,160.0,200.0,760.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,534.6,607.5,554.1,646.6,ingles,1.0,160.0,200.0,160.0,180.0,120.0,820.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,417.6,510.6,555.0,407.2,ingles,1.0,120.0,120.0,100.0,120.0,40.0,500.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Serra,1,1,1,1,419.6,521.8,511.0,593.0,espanhol,1.0,100.0,120.0,120.0,120.0,100.0,560.0,nao
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Serra,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Marataízes,1,1,1,1,498.9,543.8,506.5,480.8,ingles,1.0,140.0,200.0,140.0,180.0,180.0,840.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,496.8,638.2,630.9,688.2,ingles,1.0,160.0,200.0,180.0,200.0,200.0,940.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,674.0,597.6,621.7,713.0,ingles,1.0,160.0,200.0,140.0,200.0,180.0,880.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Afonso Cláudio,1,1,1,1,416.1,512.7,442.4,404.6,espanhol,1.0,120.0,140.0,120.0,140.0,140.0,660.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,400.6,503.4,482.0,381.3,espanhol,1.0,140.0,140.0,120.0,120.0,160.0,680.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Marataízes,1,1,1,1,445.6,440.0,512.2,421.8,espanhol,1.0,80.0,120.0,80.0,100.0,0.0,380.0,sim
"2,10E+11",18,F,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,490.4,526.5,535.3,681.3,ingles,1.0,120.0,140.0,120.0,140.0,120.0,640.0,sim
"2,10E+11",18,M,1,parda,1,3,nao_respondeu,1,,Nova Venécia,1,1,1,1,540.4,586.7,453.8,646.2,ingles,1.0,120.0,180.0,120.0,160.0,200.0,780.0,sim
"2,10E+11",17,M,1,parda,2,3,nao_respondeu,1,,Vila Velha,1,1,1,1,593.3,563.8,551.2,628.5,espanhol,1.0,120.0,200.0,140.0,180.0,180.0,820.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,405.8,568.0,467.8,475.8,ingles,1.0,120.0,140.0,140.0,120.0,80.0,600.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,446.0,448.1,425.2,488.1,espanhol,1.0,100.0,80.0,80.0,120.0,60.0,440.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Colatina,1,1,1,1,451.9,592.6,611.1,617.7,espanhol,1.0,160.0,180.0,160.0,140.0,200.0,840.0,sim
"2,10E+11",18,F,1,parda,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,541.0,542.4,505.8,528.6,ingles,1.0,160.0,160.0,120.0,140.0,120.0,700.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,506.8,508.7,522.7,559.4,espanhol,1.0,120.0,200.0,140.0,180.0,200.0,840.0,sim
"2,10E+11",<_17,M,0,branca,4,3,nao_respondeu,1,,Vila Velha,1,1,1,1,449.5,611.2,551.7,624.5,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,0,1,1,0,,553.1,493.6,,ingles,1.0,160.0,200.0,120.0,140.0,120.0,740.0,sim
"2,10E+11",<_17,F,1,preta,1,3,nao_respondeu,1,,Vitória,0,0,0,0,,,,,espanhol,,,,,,,,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Nova Venécia,1,1,1,1,458.9,584.2,507.7,663.4,ingles,1.0,160.0,200.0,140.0,160.0,200.0,860.0,sim
"2,10E+11",18,M,1,parda,1,3,nao_respondeu,1,,Cariacica,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",18,F,1,branca,1,3,nao_respondeu,1,,Nova Venécia,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,484.8,463.7,478.4,440.4,ingles,1.0,120.0,100.0,120.0,100.0,80.0,520.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,525.9,625.7,607.4,625.0,ingles,1.0,140.0,140.0,140.0,160.0,140.0,720.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Serra,0,1,1,0,,455.8,498.2,,ingles,1.0,100.0,140.0,120.0,140.0,140.0,640.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,452.4,522.2,547.8,507.3,ingles,1.0,120.0,200.0,120.0,160.0,160.0,760.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Ecoporanga,1,1,1,1,613.8,625.8,634.7,714.9,ingles,1.0,120.0,160.0,140.0,140.0,140.0,700.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,489.5,579.8,553.8,642.9,espanhol,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,M,1,preta,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,482.1,510.5,535.4,576.0,ingles,1.0,120.0,120.0,120.0,120.0,80.0,560.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Linhares,1,1,1,1,483.8,601.4,555.5,431.4,ingles,1.0,100.0,200.0,120.0,140.0,120.0,680.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,501.3,562.4,518.2,452.1,ingles,1.0,100.0,120.0,100.0,100.0,100.0,520.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Viana,0,1,1,0,,593.4,619.3,,espanhol,1.0,140.0,160.0,120.0,120.0,100.0,640.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,440.9,580.6,578.4,514.6,ingles,1.0,120.0,200.0,120.0,120.0,160.0,720.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Alegre,1,1,1,1,395.7,438.2,459.4,548.2,ingles,1.0,120.0,40.0,40.0,120.0,40.0,360.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Castelo,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,511.5,539.2,532.5,606.8,ingles,1.0,100.0,180.0,100.0,120.0,160.0,660.0,sim
"2,10E+11",18,F,1,preta,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,506.0,454.1,561.9,429.1,espanhol,1.0,120.0,140.0,140.0,160.0,140.0,700.0,sim
"2,10E+11",18,M,1,branca,1,3,nao_respondeu,1,,Colatina,1,1,1,1,650.2,605.7,600.7,723.2,ingles,1.0,140.0,120.0,120.0,120.0,100.0,600.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Alegre,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Baixo Guandu,1,1,1,1,485.6,570.2,600.4,549.1,ingles,1.0,140.0,180.0,80.0,140.0,80.0,620.0,sim
"2,10E+11",18,F,1,preta,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,486.9,580.4,535.9,519.9,ingles,1.0,140.0,180.0,140.0,160.0,140.0,760.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,0,0,1,509.0,,,669.0,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,439.4,527.5,523.4,513.4,espanhol,1.0,120.0,160.0,120.0,120.0,140.0,660.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,433.8,453.3,384.9,421.5,ingles,1.0,120.0,160.0,120.0,140.0,160.0,700.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,623.5,649.3,579.3,767.0,ingles,1.0,140.0,140.0,120.0,120.0,120.0,640.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,435.9,389.9,434.6,414.1,ingles,1.0,120.0,120.0,120.0,140.0,180.0,680.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Serra,1,1,1,1,462.0,515.4,504.3,433.5,espanhol,1.0,120.0,120.0,120.0,100.0,60.0,520.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,545.1,554.5,560.9,750.3,ingles,1.0,160.0,200.0,180.0,200.0,200.0,940.0,sim
"2,10E+11",20,M,1,preta,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,687.3,614.9,641.4,433.4,ingles,1.0,160.0,200.0,120.0,140.0,200.0,820.0,sim
"2,10E+11",17,F,1,amarela,1,3,nao_respondeu,1,,Ecoporanga,1,1,1,1,365.6,483.3,456.1,518.2,ingles,1.0,100.0,120.0,80.0,120.0,100.0,520.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,574.5,652.2,659.6,621.0,ingles,1.0,140.0,200.0,140.0,160.0,160.0,800.0,sim
"2,10E+11",18,F,1,parda,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,424.5,443.7,487.0,513.0,espanhol,1.0,120.0,140.0,80.0,80.0,100.0,520.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,527.7,538.8,483.4,400.5,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",<_17,M,1,nao_declarado,1,3,nao_respondeu,1,,Vitória,1,1,1,1,613.8,624.1,628.3,665.1,ingles,1.0,140.0,160.0,120.0,120.0,160.0,700.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Aracruz,1,1,1,1,581.1,541.0,535.2,562.8,ingles,1.0,100.0,100.0,100.0,120.0,100.0,520.0,sim
"2,10E+11",17,F,1,amarela,1,3,nao_respondeu,1,,Baixo Guandu,0,1,1,0,,566.0,533.0,,ingles,1.0,160.0,200.0,160.0,180.0,160.0,860.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,559.8,637.2,612.3,729.7,ingles,1.0,160.0,200.0,140.0,160.0,160.0,820.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Santa Teresa,1,1,1,1,415.5,522.0,467.5,509.1,ingles,1.0,120.0,120.0,120.0,120.0,140.0,620.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,503.9,543.2,503.0,391.2,ingles,1.0,100.0,160.0,120.0,100.0,80.0,560.0,sim
"2,10E+11",<_17,F,1,preta,1,3,nao_respondeu,1,,Vitória,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,amarela,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,492.8,495.6,590.5,499.3,ingles,1.0,100.0,120.0,100.0,120.0,80.0,520.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Viana,1,1,1,1,429.5,496.6,503.6,608.8,ingles,1.0,140.0,160.0,120.0,120.0,40.0,580.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Guarapari,0,1,1,0,,503.8,499.0,,espanhol,1.0,120.0,120.0,100.0,120.0,120.0,580.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Santa Teresa,1,1,1,1,435.8,604.5,540.0,628.2,espanhol,1.0,120.0,200.0,120.0,120.0,0.0,560.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Iúna,1,1,1,1,581.9,497.1,528.4,434.6,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Colatina,1,1,1,1,455.9,562.6,559.1,550.7,ingles,1.0,120.0,180.0,100.0,100.0,80.0,580.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,366.9,458.6,515.4,440.1,ingles,1.0,120.0,120.0,120.0,100.0,120.0,580.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Aracruz,1,1,1,1,500.6,364.6,539.3,626.8,ingles,1.0,120.0,160.0,120.0,140.0,100.0,640.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Pedro Canário,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",18,F,1,parda,1,3,nao_respondeu,1,,Venda Nova do Imigrante,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,469.7,478.7,488.6,423.4,ingles,1.0,120.0,200.0,120.0,160.0,120.0,720.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,0,1,1,0,,567.4,575.6,,ingles,1.0,140.0,180.0,140.0,160.0,160.0,780.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Baixo Guandu,1,1,1,1,518.8,552.7,527.1,669.9,ingles,1.0,160.0,200.0,160.0,160.0,200.0,880.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Linhares,1,1,1,1,467.6,491.3,527.6,595.6,ingles,1.0,180.0,40.0,40.0,160.0,40.0,460.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,450.1,494.2,511.4,490.3,ingles,1.0,160.0,200.0,140.0,160.0,200.0,860.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Baixo Guandu,0,1,1,0,,530.9,549.7,,espanhol,1.0,120.0,120.0,120.0,120.0,120.0,600.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Marataízes,1,1,1,1,443.8,519.4,510.4,669.5,ingles,1.0,120.0,180.0,120.0,140.0,200.0,760.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,450.6,521.8,496.4,611.7,espanhol,1.0,160.0,120.0,120.0,140.0,200.0,740.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Afonso Cláudio,1,1,1,1,487.3,519.2,522.7,578.9,ingles,1.0,120.0,120.0,100.0,120.0,100.0,560.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,0,1,1,0,,460.3,553.6,,ingles,1.0,140.0,200.0,160.0,160.0,180.0,840.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,524.6,569.8,546.8,708.8,ingles,1.0,160.0,180.0,140.0,160.0,160.0,800.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Colatina,1,1,1,1,608.7,678.7,695.2,687.0,ingles,1.0,160.0,200.0,200.0,200.0,200.0,960.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Castelo,1,1,1,1,489.5,549.9,513.4,586.9,ingles,1.0,160.0,200.0,120.0,160.0,120.0,760.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,532.8,544.3,526.7,374.7,ingles,1.0,120.0,180.0,120.0,120.0,60.0,600.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,416.8,467.8,482.7,618.9,espanhol,1.0,100.0,160.0,120.0,160.0,80.0,620.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Iúna,1,1,1,1,575.4,528.5,512.0,553.4,ingles,1.0,120.0,180.0,120.0,120.0,120.0,660.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,0,0,0,0,,,,,espanhol,,,,,,,,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,673.4,671.5,690.0,680.6,ingles,1.0,160.0,180.0,140.0,200.0,160.0,840.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,São Gabriel da Palha,1,1,1,1,508.4,564.2,542.4,654.2,espanhol,1.0,120.0,160.0,120.0,120.0,160.0,680.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,555.2,628.2,572.5,706.6,ingles,1.0,140.0,200.0,140.0,160.0,160.0,800.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,565.3,597.6,518.3,729.3,espanhol,1.0,160.0,200.0,160.0,160.0,180.0,860.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Alegre,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,566.2,594.0,498.8,606.2,ingles,1.0,100.0,180.0,120.0,120.0,140.0,660.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,0,1,1,0,,536.9,562.7,,ingles,1.0,120.0,120.0,100.0,100.0,0.0,440.0,sim
"2,10E+11",17,M,1,preta,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,454.3,515.7,458.5,420.6,espanhol,1.0,120.0,40.0,40.0,120.0,40.0,360.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,461.6,518.8,591.8,542.7,ingles,1.0,120.0,200.0,120.0,160.0,180.0,780.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,445.1,397.8,529.3,549.6,espanhol,1.0,80.0,120.0,100.0,80.0,100.0,480.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,594.9,627.5,572.8,789.1,ingles,1.0,160.0,200.0,160.0,180.0,160.0,860.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Domingos Martins,1,1,1,1,521.9,548.8,581.1,502.7,ingles,1.0,120.0,180.0,120.0,160.0,120.0,700.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,576.4,563.2,594.6,554.0,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Serra,0,1,1,0,,393.9,362.4,,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Serra,1,1,1,1,388.9,429.5,381.9,365.3,ingles,1.0,100.0,120.0,120.0,120.0,100.0,560.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Baixo Guandu,1,1,1,1,393.9,441.4,535.6,453.6,ingles,1.0,120.0,160.0,120.0,120.0,160.0,680.0,sim
"2,10E+11",<_17,F,0,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,564.5,540.7,557.9,579.8,espanhol,1.0,120.0,40.0,40.0,120.0,40.0,360.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,555.4,614.9,581.1,538.5,ingles,1.0,140.0,200.0,140.0,140.0,180.0,800.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,407.5,527.6,514.2,522.0,espanhol,1.0,120.0,120.0,100.0,120.0,100.0,560.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,532.9,536.2,551.7,573.4,espanhol,1.0,160.0,120.0,80.0,140.0,140.0,640.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Serra,1,1,1,1,487.4,477.9,550.3,471.5,espanhol,1.0,120.0,200.0,120.0,140.0,140.0,720.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Santa Teresa,1,1,1,1,548.6,606.0,558.5,643.0,espanhol,1.0,140.0,120.0,120.0,160.0,120.0,660.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,620.7,577.2,562.2,743.2,espanhol,1.0,120.0,180.0,140.0,120.0,180.0,740.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Guaçuí,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,567.4,596.2,612.7,735.6,ingles,1.0,160.0,200.0,200.0,180.0,200.0,940.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Alegre,1,1,1,1,466.1,510.5,563.0,501.0,ingles,1.0,120.0,200.0,140.0,140.0,160.0,760.0,sim
"2,10E+11",18,F,1,preta,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,526.3,514.4,478.0,562.3,espanhol,8.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,513.0,381.6,405.6,469.4,espanhol,1.0,120.0,120.0,120.0,120.0,100.0,580.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,450.7,508.9,589.1,626.7,ingles,1.0,140.0,120.0,120.0,100.0,140.0,620.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,405.0,598.6,582.9,606.5,ingles,1.0,140.0,180.0,120.0,140.0,140.0,720.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,547.0,628.0,536.6,680.3,ingles,1.0,160.0,200.0,160.0,160.0,200.0,880.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,414.8,537.4,489.8,413.0,espanhol,1.0,100.0,120.0,120.0,140.0,100.0,580.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Santa Maria de Jetibá,1,1,1,1,447.5,435.4,455.9,361.4,espanhol,1.0,100.0,100.0,80.0,80.0,0.0,360.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Linhares,1,1,1,1,511.8,554.1,544.4,575.9,ingles,1.0,160.0,200.0,160.0,180.0,180.0,880.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Venda Nova do Imigrante,1,1,1,1,556.8,566.1,545.3,638.4,ingles,1.0,140.0,120.0,120.0,140.0,120.0,640.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Jaguaré,1,1,1,1,462.3,645.6,650.3,399.6,espanhol,1.0,140.0,120.0,140.0,120.0,80.0,600.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Baixo Guandu,1,1,1,1,377.7,481.4,400.7,447.6,espanhol,1.0,120.0,140.0,120.0,120.0,120.0,620.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,415.7,541.8,491.9,589.9,ingles,1.0,160.0,200.0,180.0,200.0,200.0,940.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,493.8,475.9,450.4,555.0,ingles,1.0,140.0,40.0,40.0,120.0,40.0,380.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Linhares,1,1,1,1,532.1,518.7,425.5,502.4,ingles,1.0,160.0,200.0,160.0,200.0,160.0,880.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,540.7,570.6,592.2,523.9,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Serra,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Água Doce do Norte,1,1,1,1,444.9,482.0,497.2,543.9,ingles,1.0,100.0,140.0,120.0,100.0,0.0,460.0,sim
"2,10E+11",18,F,1,preta,1,3,nao_respondeu,1,,Iúna,1,1,1,1,433.0,485.6,520.2,423.0,espanhol,1.0,160.0,200.0,160.0,200.0,160.0,880.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,428.4,454.4,434.6,552.4,ingles,1.0,100.0,40.0,40.0,80.0,40.0,300.0,nao
"2,10E+11",<_17,F,1,preta,1,3,nao_respondeu,1,,Vitória,1,1,1,1,383.1,452.0,426.2,462.2,espanhol,1.0,120.0,100.0,100.0,120.0,0.0,440.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Colatina,0,1,1,0,,548.4,639.9,,ingles,1.0,160.0,160.0,160.0,160.0,200.0,840.0,sim
"2,10E+11",18,F,1,branca,1,3,nao_respondeu,1,,Santa Maria de Jetibá,1,1,1,1,412.8,551.6,517.9,655.7,espanhol,1.0,140.0,140.0,120.0,120.0,100.0,620.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,511.6,640.8,596.0,744.5,ingles,1.0,120.0,200.0,140.0,160.0,120.0,740.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Linhares,0,1,1,0,,436.7,581.3,,ingles,1.0,160.0,120.0,140.0,160.0,120.0,700.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Colatina,1,1,1,1,469.8,527.0,407.2,579.7,ingles,1.0,120.0,120.0,80.0,120.0,40.0,480.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,486.2,492.0,532.9,628.2,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
